Transaction ID,Date,Product Category,Subcategory,Product Name,Brand Name,Unit Price,Discount (%),Discounted Price,Total Revenue,GST_Percentage,GST_Amount,Total_Revenue_Incl_GST,Current Stock,Stock_Status,Rating,Returns,Customer Type,Payment Method
T0304,2025-03-14 08:14:55,Laptop Accessories,Keyboard,HP Keyboard 43,HP,1887,5,1792.65,1792.65,18,322.68,2115.33,53,OK,1.1,0,Regular,Credit Card
T0305,2025-04-05 16:49:46,Mobile Accessories,Charger,Zebronics Charger 19,Zebronics,2816,26,2083.84,2083.84,18,375.09,2458.93,46,OK,3.5,0,New,UPI
T0306,2025-03-15 15:42:36,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,23,73176.95,73176.95,18,13171.85,86348.8,42,OK,3.7,1,New,Cash
T0307,2025-04-10 02:13:50,Laptop Accessories,Mouse,Zebronics Mouse 32,Zebronics,1697,28,1221.84,1221.84,18,219.93,1441.77,34,OK,1.1,0,Regular,Cash
T0308,2025-04-06 14:06:02,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,16,79829.4,79829.4,18,14369.29,94198.69,41,OK,1.7,0,Regular,UPI
T0309,2025-04-10 06:35:12,Mobiles,Smartphone,Jio Smartphone 10,Jio,33050,30,23135.0,23135.0,12,2776.2,25911.2,23,OK,1.7,0,Returning,Cash
T0310,2025-04-10 09:19:24,Mobiles,Smartphone,Jio Smartphone 34,Jio,10094,15,8579.9,8579.9,12,1029.59,9609.49,11,OK,1.6,0,Regular,Credit Card
T0311,2025-03-22 07:43:39,Laptops,Notebook,Acer Notebook 2,Acer,37689,28,27136.08,27136.08,18,4884.49,32020.57,46,OK,1.5,1,Wholesale,Cash
T0312,2025-03-27 17:51:51,Laptops,Ultrabook,Acer Ultrabook 15,Acer,147135,17,122122.05,122122.05,18,21981.97,144104.02,36,OK,4.3,0,New,UPI
T0313,2025-04-12 09:04:50,Laptop Accessories,Bag,HP Bag 39,HP,3328,10,2995.2,2995.2,18,539.14,3534.34,48,OK,4.6,0,Returning,UPI
T0314,2025-03-22 06:31:47,Laptop Accessories,Bag,HP Bag 39,HP,3328,12,2928.64,2928.64,18,527.16,3455.8,47,OK,1.6,1,New,Cash
T0315,2025-03-28 17:33:22,Laptops,Gaming Laptop,ASUS Gaming Laptop 44,ASUS,116225,11,103440.25,103440.25,18,18619.24,122059.49,31,OK,1.6,0,Returning,UPI
T0316,2025-04-07 19:46:20,Laptop Accessories,Charger,Dell Charger 26,Dell,1127,19,912.87,912.87,18,164.32,1077.19,11,OK,2.8,0,Regular,UPI
T0317,2025-04-07 06:55:52,Mobiles,Smartphone,Apple Smartphone 50,Apple,19854,0,19854.0,19854.0,12,2382.48,22236.48,14,OK,4.4,0,New,UPI
T0318,2025-04-01 17:33:44,Mobiles,Smartphone,Jio Smartphone 8,Jio,57685,3,55954.45,55954.45,12,6714.53,62668.98,19,OK,4.9,0,Returning,UPI
T0319,2025-03-16 05:03:23,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,28,2044.08,2044.08,18,367.93,2412.01,28,OK,1.6,1,Regular,Debit Card
T0320,2025-04-10 17:00:54,Mobile Accessories,Case,Logitech Case 12,Logitech,2134,12,1877.92,1877.92,18,338.03,2215.95,50,OK,1.1,0,Regular,UPI
T0321,2025-04-07 18:35:27,Laptop Accessories,Charger,Dell Charger 26,Dell,1127,16,946.68,946.68,18,170.4,1117.08,10,Low Stock,3.3,0,New,Debit Card
T0322,2025-03-24 20:46:43,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,25,2463.0,2463.0,18,443.34,2906.34,49,OK,5.0,0,Regular,UPI
T0323,2025-04-10 05:14:30,Mobile Accessories,Charger,Zebronics Charger 19,Zebronics,2816,29,1999.36,1999.36,18,359.88,2359.24,45,OK,1.6,0,New,Net Banking
T0324,2025-03-17 17:47:10,Laptop Accessories,Keyboard,HP Keyboard 20,HP,914,30,639.8,639.8,18,115.16,754.96,8,Low Stock,4.1,0,New,UPI
T0325,2025-03-17 13:54:14,Mobile Accessories,Charger,Realme Charger 40,Realme,2586,7,2404.98,2404.98,18,432.9,2837.88,37,OK,4.9,0,Regular,Debit Card
T0326,2025-04-02 13:01:27,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,26,2100.86,2100.86,18,378.15,2479.01,27,OK,1.7,1,New,UPI
T0327,2025-04-01 18:04:25,Laptop Accessories,Keyboard,HP Keyboard 17,HP,785,10,706.5,706.5,18,127.17,833.67,13,OK,3.6,0,Returning,Cash
T0328,2025-04-02 19:18:41,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,16,2758.56,2758.56,18,496.54,3255.1,48,OK,4.6,0,Regular,Debit Card
T0329,2025-04-09 15:42:05,Laptops,Notebook,MSI Notebook 11,MSI,58421,4,56084.16,56084.16,18,10095.15,66179.31,8,Low Stock,1.7,0,Returning,Credit Card
T0330,2025-03-21 02:31:56,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,13,38094.69,38094.69,12,4571.36,42666.05,34,OK,2.5,0,Returning,Credit Card
T0331,2025-04-07 16:15:52,Mobiles,Smartphone,Jio Smartphone 10,Jio,33050,21,26109.5,26109.5,12,3133.14,29242.64,22,OK,3.9,0,New,UPI
T0332,2025-03-21 13:03:48,Mobile Accessories,Cable,Zebronics Cable 4,Zebronics,2010,16,1688.4,1688.4,18,303.91,1992.31,39,OK,2.7,0,New,Credit Card
T0333,2025-03-22 02:17:58,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,1,22975.92,22975.92,12,2757.11,25733.03,29,OK,4.3,0,Regular,UPI
T0334,2025-03-20 18:10:10,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,14,21758.0,21758.0,12,2610.96,24368.96,27,OK,1.6,1,Regular,Net Banking
T0335,2025-03-23 20:23:53,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,18,1351.36,1351.36,18,243.24,1594.6,54,OK,2.3,0,Regular,UPI
T0336,2025-03-14 20:48:58,Laptop Accessories,Keyboard,Logitech Keyboard 25,Logitech,4718,1,4670.82,4670.82,18,840.75,5511.57,11,OK,3.0,0,Returning,Credit Card
T0337,2025-03-29 00:53:30,Laptops,Notebook,Acer Notebook 2,Acer,37689,13,32789.43,32789.43,18,5902.1,38691.53,45,OK,1.9,0,New,Debit Card
T0338,2025-04-07 19:23:01,Laptop Accessories,Keyboard,HP Keyboard 17,HP,785,19,635.85,635.85,18,114.45,750.3,12,OK,4.3,0,Wholesale,UPI
T0339,2025-03-15 15:07:32,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,6,41159.78,41159.78,12,4939.17,46098.95,33,OK,1.2,1,New,Debit Card
T0340,2025-04-10 09:09:46,Laptops,Gaming Laptop,HP Gaming Laptop 46,HP,157313,26,116411.62,116411.62,18,20954.09,137365.71,11,OK,1.1,0,New,UPI
T0341,2025-04-06 11:09:15,Laptop Accessories,Keyboard,HP Keyboard 17,HP,785,14,675.1,675.1,18,121.52,796.62,11,OK,1.8,0,New,UPI
T0342,2025-03-21 13:54:54,Mobile Accessories,Charger,Boat Charger 49,Boat,3796,28,2733.12,2733.12,18,491.96,3225.08,46,OK,2.6,0,Regular,UPI
T0343,2025-03-27 03:56:42,Laptops,Gaming Laptop,ASUS Gaming Laptop 44,ASUS,116225,24,88331.0,88331.0,18,15899.58,104230.58,30,OK,5.0,0,Returning,UPI
T0344,2025-03-22 13:39:21,Laptops,Ultrabook,ASUS Ultrabook 30,ASUS,120733,20,96586.4,96586.4,18,17385.55,113971.95,14,OK,2.4,0,Wholesale,Credit Card
T0345,2025-03-22 19:42:07,Laptops,Notebook,Dell Notebook 48,Dell,141050,30,98735.0,98735.0,18,17772.3,116507.3,18,OK,4.3,0,New,Credit Card
T0346,2025-03-27 16:39:04,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,28,1186.56,1186.56,18,213.58,1400.14,53,OK,2.8,0,New,UPI
T0347,2025-03-22 04:14:13,Mobiles,Smartphone,Jio Smartphone 34,Jio,10094,26,7469.56,7469.56,12,896.35,8365.91,10,Low Stock,3.6,1,Regular,Credit Card
T0348,2025-04-06 08:13:53,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,30,66524.5,66524.5,18,11974.41,78498.91,40,OK,4.4,0,Returning,UPI
T0349,2025-03-15 06:45:55,Laptops,Notebook,Acer Notebook 29,Acer,26371,6,24788.74,24788.74,18,4461.97,29250.71,25,OK,4.9,0,Wholesale,Debit Card
T0350,2025-04-11 23:32:29,Mobiles,Smartphone,Xiaomi Smartphone 38,Xiaomi,74020,0,74020.0,74020.0,12,8882.4,82902.4,16,OK,3.1,0,New,Debit Card
T0351,2025-03-17 18:20:40,Laptops,Notebook,MSI Notebook 11,MSI,58421,19,47321.01,47321.01,18,8517.78,55838.79,7,Low Stock,1.5,0,Regular,Credit Card
T0352,2025-04-06 11:58:55,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,7,40721.91,40721.91,12,4886.63,45608.54,32,OK,3.5,0,Regular,Credit Card
T0353,2025-03-31 07:08:55,Mobiles,Smartphone,Jio Smartphone 8,Jio,57685,15,49032.25,49032.25,12,5883.87,54916.12,18,OK,2.8,0,Returning,UPI
T0354,2025-04-06 03:22:44,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,1,4619.34,4619.34,18,831.48,5450.82,17,OK,1.1,1,Regular,UPI
T0355,2025-04-04 02:51:43,Laptop Accessories,Bag,HP Bag 39,HP,3328,17,2762.24,2762.24,18,497.2,3259.44,46,OK,4.9,0,Regular,UPI
T0356,2025-03-28 11:13:49,Laptops,Notebook,MSI Notebook 11,MSI,58421,24,44399.96,44399.96,18,7991.99,52391.95,6,Low Stock,1.0,0,New,Net Banking
T0357,2025-04-05 20:44:57,Laptops,Gaming Laptop,HP Gaming Laptop 46,HP,157313,6,147874.22,147874.22,18,26617.36,174491.58,10,Low Stock,3.5,0,Regular,Net Banking
T0358,2025-04-07 21:47:45,Mobile Accessories,Earbuds,Realme Earbuds 7,Realme,3115,12,2741.2,2741.2,18,493.42,3234.62,9,Low Stock,3.2,0,New,UPI
T0359,2025-03-30 20:17:17,Mobiles,Smartphone,Jio Smartphone 10,Jio,33050,29,23465.5,23465.5,12,2815.86,26281.36,21,OK,2.0,0,Returning,Debit Card
T0360,2025-04-06 15:19:35,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,10,2555.1,2555.1,18,459.92,3015.02,26,OK,4.2,0,Regular,UPI
T0361,2025-03-23 03:28:50,Mobiles,Smartphone,Jio Smartphone 8,Jio,57685,16,48455.4,48455.4,12,5814.65,54270.05,17,OK,3.3,0,Returning,UPI
T0362,2025-04-11 04:34:14,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,23,73176.95,73176.95,18,13171.85,86348.8,39,OK,2.7,0,New,UPI
T0363,2025-03-24 23:15:27,Mobile Accessories,Case,Logitech Case 12,Logitech,2134,13,1856.58,1856.58,18,334.18,2190.76,49,OK,3.8,0,Regular,Credit Card
T0364,2025-04-05 09:58:52,Laptops,Notebook,Acer Notebook 2,Acer,37689,11,33543.21,33543.21,18,6037.78,39580.99,44,OK,3.3,0,Regular,UPI
T0365,2025-03-31 04:13:58,Mobiles,Smartphone,Apple Smartphone 50,Apple,19854,14,17074.44,17074.44,12,2048.93,19123.37,13,OK,1.5,1,Regular,Debit Card
T0366,2025-03-26 16:02:18,Laptop Accessories,Mouse,Zebronics Mouse 32,Zebronics,1697,24,1289.72,1289.72,18,232.15,1521.87,33,OK,1.7,0,New,Credit Card
T0367,2025-03-25 04:58:00,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,29,3312.86,3312.86,18,596.31,3909.17,16,OK,1.7,0,Regular,UPI
T0368,2025-03-19 19:26:17,Laptops,Notebook,MSI Notebook 11,MSI,58421,0,58421.0,58421.0,18,10515.78,68936.78,5,Low Stock,4.9,1,Regular,UPI
T0369,2025-03-21 11:24:38,Mobiles,Smartphone,Jio Smartphone 34,Jio,10094,25,7570.5,7570.5,12,908.46,8478.96,9,Low Stock,2.1,0,Returning,UPI
T0370,2025-04-07 10:28:40,Mobiles,Smartphone,Apple Smartphone 50,Apple,19854,11,17670.06,17670.06,12,2120.41,19790.47,12,OK,2.9,0,Wholesale,UPI
T0371,2025-03-31 09:11:10,Mobile Accessories,Charger,Boat Charger 49,Boat,3796,12,3340.48,3340.48,18,601.29,3941.77,45,OK,3.3,0,New,Debit Card
T0372,2025-04-06 12:50:52,Mobile Accessories,Case,Logitech Case 12,Logitech,2134,24,1621.84,1621.84,18,291.93,1913.77,48,OK,1.8,0,Returning,Debit Card
T0373,2025-03-19 13:34:43,Laptop Accessories,Keyboard,HP Keyboard 20,HP,914,30,639.8,639.8,18,115.16,754.96,7,Low Stock,2.6,0,Regular,UPI
T0374,2025-04-04 17:01:58,Mobiles,Smartphone,Apple Smartphone 50,Apple,19854,5,18861.3,18861.3,12,2263.36,21124.66,11,OK,1.5,1,Regular,Cash
T0375,2025-03-20 14:16:22,Mobile Accessories,Charger,Logitech Charger 18,Logitech,4803,10,4322.7,4322.7,18,778.09,5100.79,19,OK,2.9,0,Regular,Cash
T0376,2025-04-02 22:37:17,Mobiles,Smartphone,Jio Smartphone 34,Jio,10094,19,8176.14,8176.14,12,981.14,9157.28,8,Low Stock,2.4,0,New,Net Banking
T0377,2025-04-06 09:23:37,Laptop Accessories,Keyboard,HP Keyboard 17,HP,785,10,706.5,706.5,18,127.17,833.67,10,Low Stock,4.0,0,Returning,Cash
T0378,2025-03-15 04:52:01,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,25,17406.0,17406.0,12,2088.72,19494.72,28,OK,2.1,0,New,Debit Card
T0379,2025-03-15 21:40:06,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,4,1582.08,1582.08,18,284.77,1866.85,52,OK,1.9,0,Regular,UPI
T0380,2025-03-15 17:24:38,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,19,2660.04,2660.04,18,478.81,3138.85,47,OK,4.7,0,Regular,UPI
T0381,2025-03-30 15:49:28,Mobile Accessories,Case,Logitech Case 41,Logitech,2865,22,2234.7,2234.7,18,402.25,2636.95,13,OK,4.1,0,New,UPI
T0382,2025-04-12 04:01:26,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,29,16477.68,16477.68,12,1977.32,18455.0,27,OK,4.2,0,Regular,Credit Card
T0383,2025-03-16 09:49:26,Laptop Accessories,Keyboard,HP Keyboard 22,HP,1970,29,1398.7,1398.7,18,251.77,1650.47,37,OK,3.8,0,Regular,Debit Card
T0384,2025-03-14 10:37:27,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,19,18798.48,18798.48,12,2255.82,21054.3,26,OK,3.2,0,Regular,Net Banking
T0385,2025-03-21 13:09:33,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,6,4386.04,4386.04,18,789.49,5175.53,15,OK,2.4,0,New,UPI
T0386,2025-03-26 00:39:45,Laptops,Gaming Laptop,HP Gaming Laptop 33,HP,107233,0,107233.0,107233.0,18,19301.94,126534.94,35,OK,2.5,0,New,UPI
T0387,2025-03-26 23:12:02,Mobile Accessories,Cable,Logitech Cable 45,Logitech,266,7,247.38,247.38,18,44.53,291.91,48,OK,4.6,0,Regular,UPI
T0388,2025-03-25 01:31:03,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,13,4059.42,4059.42,18,730.7,4790.12,14,OK,2.4,0,Returning,UPI
T0389,2025-04-11 17:53:46,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,3,24541.0,24541.0,12,2944.92,27485.92,26,OK,4.2,0,Wholesale,Debit Card
T0390,2025-04-07 02:17:07,Mobiles,Feature Phone,Apple Feature Phone 9,Apple,56404,15,47943.4,47943.4,12,5753.21,53696.61,50,OK,3.4,0,Wholesale,Cash
T0391,2025-04-12 18:06:48,Laptops,Gaming Laptop,ASUS Gaming Laptop 44,ASUS,116225,3,112738.25,112738.25,18,20292.88,133031.13,29,OK,2.4,0,Returning,Debit Card
T0392,2025-04-06 12:08:36,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,9,39846.17,39846.17,12,4781.54,44627.71,31,OK,1.7,1,Regular,UPI
T0393,2025-03-30 22:55:02,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,28,2044.08,2044.08,18,367.93,2412.01,25,OK,2.4,0,Returning,Cash
T0394,2025-04-08 14:21:05,Laptop Accessories,Charger,HP Charger 28,HP,2218,7,2062.74,2062.74,18,371.29,2434.03,27,OK,4.2,0,Regular,Credit Card
T0395,2025-04-06 07:54:13,Laptop Accessories,Keyboard,HP Keyboard 20,HP,914,23,703.78,703.78,18,126.68,830.46,6,Low Stock,3.1,0,Regular,UPI
T0396,2025-03-31 15:44:16,Laptops,Notebook,Acer Notebook 29,Acer,26371,4,25316.16,25316.16,18,4556.91,29873.07,24,OK,2.8,0,Regular,Cash
T0397,2025-04-11 18:38:26,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,27,31964.51,31964.51,12,3835.74,35800.25,30,OK,4.5,0,Regular,Credit Card
T0398,2025-03-27 04:39:14,Mobile Accessories,Charger,Boat Charger 49,Boat,3796,24,2884.96,2884.96,18,519.29,3404.25,44,OK,3.0,0,Returning,Debit Card
T0399,2025-04-12 13:52:28,Laptop Accessories,Charger,HP Charger 28,HP,2218,4,2129.28,2129.28,18,383.27,2512.55,26,OK,3.5,0,New,Debit Card
T0400,2025-04-02 10:09:58,Laptop Accessories,Keyboard,HP Keyboard 43,HP,1887,28,1358.64,1358.64,18,244.56,1603.2,52,OK,2.9,0,Wholesale,UPI
T0401,2025-04-07 00:45:48,Laptops,Notebook,ASUS Notebook 23,ASUS,145475,14,125108.5,125108.5,18,22519.53,147628.03,26,OK,1.9,0,Regular,Cash
T0402,2025-04-12 01:23:12,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,11,84581.15,84581.15,18,15224.61,99805.76,38,OK,3.9,0,New,Debit Card
T0403,2025-03-30 20:01:53,Laptops,Notebook,Acer Notebook 29,Acer,26371,22,20569.38,20569.38,18,3702.49,24271.87,23,OK,4.2,0,Regular,UPI
T0404,2025-04-05 22:21:58,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,18,3826.12,3826.12,18,688.7,4514.82,13,OK,4.7,0,Regular,Debit Card
T0405,2025-04-06 19:52:59,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,30,2298.8,2298.8,18,413.78,2712.58,46,OK,4.9,0,Regular,UPI
T0406,2025-03-15 10:21:51,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,20,1318.4,1318.4,18,237.31,1555.71,51,OK,1.8,1,Regular,UPI
T0407,2025-03-29 18:52:22,Laptop Accessories,Keyboard,HP Keyboard 16,HP,3229,15,2744.65,2744.65,18,494.04,3238.69,25,OK,2.7,0,Returning,Debit Card
T0408,2025-04-09 21:31:19,Laptops,Ultrabook,ASUS Ultrabook 30,ASUS,120733,27,88135.09,88135.09,18,15864.32,103999.41,13,OK,2.6,0,New,Cash
T0409,2025-04-03 06:55:55,Laptops,Notebook,Acer Notebook 29,Acer,26371,23,20305.67,20305.67,18,3655.02,23960.69,22,OK,1.3,0,Returning,Debit Card
T0410,2025-03-17 19:38:17,Laptops,Ultrabook,ASUS Ultrabook 30,ASUS,120733,4,115903.68,115903.68,18,20862.66,136766.34,12,OK,3.0,0,Regular,UPI
T0411,2025-04-12 14:46:02,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,26,32402.38,32402.38,12,3888.29,36290.67,29,OK,4.7,0,Regular,Debit Card
T0412,2025-04-04 19:59:27,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,1,25047.0,25047.0,12,3005.64,28052.64,25,OK,3.8,0,New,Debit Card
T0413,2025-04-08 02:30:33,Laptop Accessories,Keyboard,Logitech Keyboard 25,Logitech,4718,23,3632.86,3632.86,18,653.91,4286.77,10,Low Stock,4.2,0,Regular,UPI
T0414,2025-03-18 19:18:03,Laptop Accessories,Bag,HP Bag 39,HP,3328,15,2828.8,2828.8,18,509.18,3337.98,45,OK,1.1,0,New,Credit Card
T0415,2025-03-27 19:19:44,Mobile Accessories,Cable,Zebronics Cable 4,Zebronics,2010,13,1748.7,1748.7,18,314.77,2063.47,38,OK,2.4,0,Wholesale,Cash
T0416,2025-03-25 13:40:32,Mobiles,Feature Phone,Apple Feature Phone 9,Apple,56404,6,53019.76,53019.76,12,6362.37,59382.13,49,OK,2.1,0,Returning,Net Banking
T0417,2025-03-25 09:12:30,Laptop Accessories,Keyboard,HP Keyboard 43,HP,1887,13,1641.69,1641.69,18,295.5,1937.19,51,OK,2.5,0,Returning,Debit Card
T0418,2025-04-08 16:04:40,Mobiles,Feature Phone,Apple Feature Phone 9,Apple,56404,20,45123.2,45123.2,12,5414.78,50537.98,48,OK,2.9,0,New,Credit Card
T0419,2025-03-21 12:14:41,Mobile Accessories,Cable,Logitech Cable 45,Logitech,266,20,212.8,212.8,18,38.3,251.1,47,OK,4.3,0,Returning,Debit Card
T0420,2025-03-16 03:11:22,Mobiles,Smartphone,Apple Smartphone 14,Apple,18141,22,14149.98,14149.98,12,1698.0,15847.98,10,Low Stock,4.4,0,New,Cash
T0421,2025-03-21 05:22:29,Mobile Accessories,Case,Logitech Case 41,Logitech,2865,17,2377.95,2377.95,18,428.03,2805.98,12,OK,3.6,0,Returning,UPI
T0422,2025-04-12 15:33:26,Mobiles,Smartphone,Apple Smartphone 50,Apple,19854,18,16280.28,16280.28,12,1953.63,18233.91,10,Low Stock,1.5,0,Regular,Cash
T0423,2025-03-29 16:33:20,Mobiles,Feature Phone,Nothing Feature Phone 35,Nothing,71299,6,67021.06,67021.06,12,8042.53,75063.59,33,OK,2.7,0,Regular,Net Banking
T0424,2025-04-06 19:53:38,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,30,1153.6,1153.6,18,207.65,1361.25,50,OK,3.8,0,Returning,Credit Card
T0425,2025-04-03 09:29:33,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,30,2298.8,2298.8,18,413.78,2712.58,45,OK,1.1,1,Returning,Cash
T0426,2025-04-06 21:52:34,Laptops,Notebook,ASUS Notebook 23,ASUS,145475,16,122199.0,122199.0,18,21995.82,144194.82,25,OK,4.3,0,New,UPI
T0427,2025-04-02 04:22:12,Mobiles,Smartphone,Jio Smartphone 10,Jio,33050,22,25779.0,25779.0,12,3093.48,28872.48,20,OK,2.7,0,Regular,UPI
T0428,2025-03-30 22:21:29,Mobile Accessories,Earbuds,Realme Earbuds 7,Realme,3115,7,2896.95,2896.95,18,521.45,3418.4,8,Low Stock,2.0,0,New,UPI
T0429,2025-04-01 22:53:53,Laptop Accessories,Keyboard,HP Keyboard 22,HP,1970,13,1713.9,1713.9,18,308.5,2022.4,36,OK,1.2,1,Returning,Credit Card
T0430,2025-03-23 04:01:15,Laptop Accessories,Keyboard,HP Keyboard 16,HP,3229,19,2615.49,2615.49,18,470.79,3086.28,24,OK,2.5,0,Returning,Cash
T0431,2025-03-26 11:48:00,Mobile Accessories,Cable,Zebronics Cable 36,Zebronics,551,7,512.43,512.43,18,92.24,604.67,31,OK,4.0,0,Regular,Credit Card
T0432,2025-03-18 00:31:16,Mobiles,Feature Phone,Jio Feature Phone 42,Jio,43214,1,42781.86,42781.86,12,5133.82,47915.68,26,OK,4.6,0,Returning,Credit Card
T0433,2025-04-05 08:56:39,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,10,22770.0,22770.0,12,2732.4,25502.4,24,OK,1.4,1,Returning,Debit Card
T0434,2025-03-14 14:57:05,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,18,2692.88,2692.88,18,484.72,3177.6,44,OK,2.4,1,Returning,UPI
T0435,2025-03-25 23:24:17,Laptops,Gaming Laptop,ASUS Gaming Laptop 44,ASUS,116225,19,94142.25,94142.25,18,16945.6,111087.85,28,OK,1.9,1,Returning,Debit Card
T0436,2025-03-30 00:38:56,Mobile Accessories,Earbuds,Realme Earbuds 7,Realme,3115,14,2678.9,2678.9,18,482.2,3161.1,7,Low Stock,4.3,0,Returning,Credit Card
T0437,2025-03-27 10:45:24,Mobile Accessories,Earbuds,Realme Earbuds 7,Realme,3115,26,2305.1,2305.1,18,414.92,2720.02,6,Low Stock,3.6,0,Returning,Net Banking
T0438,2025-04-12 10:04:16,Mobiles,Feature Phone,Nothing Feature Phone 35,Nothing,71299,30,49909.3,49909.3,12,5989.12,55898.42,32,OK,3.6,0,Regular,Credit Card
T0439,2025-04-09 14:21:16,Laptop Accessories,Keyboard,Logitech Keyboard 25,Logitech,4718,5,4482.1,4482.1,18,806.78,5288.88,9,Low Stock,1.2,1,New,UPI
T0440,2025-03-26 13:08:03,Laptop Accessories,Keyboard,HP Keyboard 16,HP,3229,26,2389.46,2389.46,18,430.1,2819.56,23,OK,2.0,0,New,Debit Card
T0441,2025-03-23 03:25:35,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,0,1648.0,1648.0,18,296.64,1944.64,49,OK,2.6,1,Returning,Credit Card
T0442,2025-04-11 04:41:48,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,1,22975.92,22975.92,12,2757.11,25733.03,25,OK,1.3,1,Regular,UPI
T0443,2025-03-25 17:19:34,Laptop Accessories,Keyboard,HP Keyboard 16,HP,3229,5,3067.55,3067.55,18,552.16,3619.71,22,OK,3.5,0,New,Cash
T0444,2025-03-30 22:33:10,Laptops,Notebook,Dell Notebook 48,Dell,141050,6,132587.0,132587.0,18,23865.66,156452.66,17,OK,4.3,0,Wholesale,Credit Card
T0445,2025-03-25 06:19:05,Mobiles,Feature Phone,Apple Feature Phone 9,Apple,56404,15,47943.4,47943.4,12,5753.21,53696.61,47,OK,4.9,0,Regular,Credit Card
T0446,2025-04-12 04:57:33,Laptops,Notebook,ASUS Notebook 23,ASUS,145475,22,113470.5,113470.5,18,20424.69,133895.19,24,OK,3.4,0,Returning,UPI
T0447,2025-03-15 19:13:17,Laptops,Ultrabook,Acer Ultrabook 15,Acer,147135,9,133892.85,133892.85,18,24100.71,157993.56,35,OK,1.1,0,Regular,Credit Card
T0448,2025-04-08 20:35:27,Laptop Accessories,Bag,HP Bag 39,HP,3328,25,2496.0,2496.0,18,449.28,2945.28,44,OK,1.7,0,Regular,UPI
T0449,2025-03-24 12:53:51,Laptop Accessories,Keyboard,HP Keyboard 17,HP,785,0,785.0,785.0,18,141.3,926.3,9,Low Stock,3.5,1,Returning,Debit Card
T0450,2025-03-26 11:33:59,Mobiles,Smartphone,Realme Smartphone 37,Realme,41028,8,37745.76,37745.76,12,4529.49,42275.25,15,OK,2.9,0,Returning,Credit Card
T0451,2025-03-24 17:32:08,Mobile Accessories,Cable,Zebronics Cable 4,Zebronics,2010,23,1547.7,1547.7,18,278.59,1826.29,37,OK,3.3,0,Returning,UPI
T0452,2025-04-08 03:03:24,Mobile Accessories,Earbuds,Realme Earbuds 7,Realme,3115,11,2772.35,2772.35,18,499.02,3271.37,5,Low Stock,1.1,1,New,UPI
T0453,2025-03-29 02:41:04,Mobile Accessories,Cable,Zebronics Cable 36,Zebronics,551,19,446.31,446.31,18,80.34,526.65,30,OK,2.1,0,Regular,UPI
T0454,2025-03-24 19:31:33,Mobiles,Feature Phone,Nothing Feature Phone 35,Nothing,71299,22,55613.22,55613.22,12,6673.59,62286.81,31,OK,2.6,0,Returning,UPI
T0455,2025-03-27 07:35:34,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,13,22011.0,22011.0,12,2641.32,24652.32,23,OK,2.0,0,Regular,Cash
