Transaction ID,Date,Product Category,Product Subcategory,Product Name,Brand Name,Units Sold,Unit Price,Discount (%),Discounted Price,Total Revenue,GST_Percentage,GST_Amount,Total_Revenue_Incl_GST,Region,Payment Method,Customer Type,Current Stock,Stock_Status,Rating,Returned Units
4250d080-8ddb-473d-afbe-055b332db2b0,2025-03-05,Laptop Accessories,Bags,Dell Bags,Dell,1,4938.86,8.23,4532.391822,4532.391822,18.0,815.8305279599999,5348.2223499599995,Main Market,Cash,Returning,16,Low Stock,4.5,1
8d720e62-c690-4185-822b-d631f76e3ebb,2025-01-17,Laptop Accessories,Cooling Pads,Dell Cooling Pads,Dell,4,9055.54,25.3,6764.488380000001,27057.953520000003,18.0,4870.4316336,31928.385153600004,Main Market,UPI,New,63,In Stock,3.6,1
4f9e5a11-c19c-4448-8144-85534f9e70f7,2025-03-31,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,9,3480.58,23.19,2673.433498,24060.901481999997,12.0,2887.3081778399996,26948.20965984,Main Market,UPI,Returning,17,Low Stock,2.5,1
3800d3b4-a25e-454d-a697-f0a4d94fabf7,2025-01-26,Mobiles,Smartphones,Xiaomi Smartphones,Xiaomi,1,86344.23,20.9,68298.28593,68298.28593,12.0,8195.794311599999,76494.0802416,Main Market,Card,Returning,87,In Stock,3.7,0
7a7c3286-5656-4884-860c-31ed25d16f9f,2025-01-17,Laptops,Student,HP Pavilion Student,HP Pavilion,9,9165.69,14.53,7833.915243,70505.237187,18.0,12690.942693660001,83196.17988066001,Main Market,Card,Returning,56,In Stock,4.6,2
728a74ff-0df8-4871-bd9a-51b3454ef1a0,2025-03-29,Laptops,Student,Acer Aspire Student,Acer Aspire,7,1822.2,12.61,1592.42058,11146.94406,18.0,2006.4499308,13153.3939908,Main Market,UPI,New,83,In Stock,3.6,1
0b5de4fd-71ae-41cc-9979-c8b4b736fd45,2025-02-26,Mobile Accessories,Screen Protectors,Portronics Screen Protectors,Portronics,2,1218.98,21.5,956.8993,1913.7986,18.0,344.483748,2258.282348,Main Market,UPI,Returning,71,In Stock,2.9,2
6c6ab6a6-a369-4deb-87aa-5f2f30dd51e8,2025-03-11,Mobile Accessories,Earphones,boAt Earphones,boAt,8,3366.76,9.75,3038.5009,24308.0072,18.0,4375.441296,28683.448496,Main Market,Cash,New,44,In Stock,4.1,0
2b7353ef-6656-4b6f-96cf-3a3a490d1865,2025-02-06,Mobiles,Smartphones,Apple Smartphones,Apple,2,37175.68,9.28,33725.776896,67451.553792,12.0,8094.1864550400005,75545.74024704001,Main Market,Card,New,63,In Stock,4.2,2
e4939374-555c-4fc6-8f72-28ea0a6de2a1,2025-03-30,Laptops,Student,Acer Aspire Student,Acer Aspire,9,6376.22,5.66,6015.325948000001,54137.933532,18.0,9744.82803576,63882.761567760004,Main Market,Card,Returning,27,Low Stock,4.0,0
0cc5c79d-aecf-4ed2-912e-d7b469bb15c9,2025-03-31,Laptop Accessories,Bags,Logitech Bags,Logitech,9,5740.5,8.55,5249.68725,47247.18525,18.0,8504.493345,55751.678595000005,Main Market,UPI,New,56,In Stock,3.7,1
88f4fd16-7cf0-44e8-87aa-25178f61d3aa,2025-02-05,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,6,4008.58,10.1,3603.71342,21622.28052,12.0,2594.6736624,24216.9541824,Main Market,Card,New,35,In Stock,4.3,2
1f7ef8d0-8710-4a0e-b3b0-14bd62ba5322,2025-03-20,Laptop Accessories,Mouse,Dell Mouse,Dell,10,2249.66,25.4,1678.2463599999999,16782.4636,18.0,3020.8434479999996,19803.307048,Main Market,UPI,New,4,Low Stock,4.1,0
7543ad01-8e0b-4a97-9f53-107497d3f818,2025-02-05,Mobiles,Feature Phones,Lava Feature Phones,Lava,5,3178.43,7.75,2932.101675,14660.508375,12.0,1759.2610049999998,16419.769379999998,Main Market,UPI,Returning,68,In Stock,3.9,1
f8ff5342-7190-45d1-a22a-df98d2da6bba,2025-01-15,Mobile Accessories,Chargers,Portronics Chargers,Portronics,3,2525.09,13.71,2178.900161,6536.7004830000005,18.0,1176.60608694,7713.30656994,Main Market,UPI,Returning,53,In Stock,3.6,0
05d7b6e8-4ef7-49d4-9110-96b034d5750e,2025-02-20,Mobile Accessories,Cases,Samsung Cases,Samsung,8,1939.65,23.36,1486.54776,11892.38208,18.0,2140.6287743999997,14033.0108544,Main Market,UPI,New,80,In Stock,2.5,2
6bd708fa-c629-4813-a036-2446b8e36873,2025-02-11,Laptops,Gaming,ASUS Gaming,ASUS,3,2645.57,15.25,2242.1205750000004,6726.361725000001,18.0,1210.7451105,7937.106835500001,Main Market,Cash,New,83,In Stock,4.6,2
537d2564-864d-4da1-aef4-6b09ca804e39,2025-04-02,Laptops,Gaming,HP Omen Gaming,HP Omen,8,7936.72,22.94,6116.036432,48928.291456,18.0,8807.09246208,57735.38391808,Main Market,UPI,New,77,In Stock,4.3,0
af958e8c-f3f2-4c5f-ab51-bbb52c91e3c0,2025-02-01,Mobile Accessories,Earphones,Samsung Earphones,Samsung,3,6866.7,19.0,5562.027,16686.081,18.0,3003.4945799999996,19689.575579999997,Main Market,UPI,Returning,17,Low Stock,4.3,2
c9450a3c-6839-4f9c-a06a-98f1004603e5,2025-03-07,Mobile Accessories,Cases,boAt Cases,boAt,8,4821.42,0.49,4797.795042,38382.360336,18.0,6908.824860479999,45291.18519648,Main Market,Cash,Returning,48,In Stock,3.9,2
29a7d60b-ce13-423c-9c6b-af89dfa9b56c,2025-03-26,Mobile Accessories,Screen Protectors,Portronics Screen Protectors,Portronics,4,4764.41,10.17,4279.869503,17119.478012,18.0,3081.5060421599997,20200.98405416,Main Market,UPI,Returning,65,In Stock,4.2,0
a1fa3861-ac25-448f-97c4-e2070734470c,2025-01-20,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,3,1816.49,23.65,1386.8901150000002,4160.670345,12.0,499.28044140000003,4659.950786400001,Main Market,Cash,Returning,35,In Stock,4.0,1
77553b68-fef4-4abd-85dc-dd7b247c7c42,2025-02-14,Mobiles,Smartphones,Realme Smartphones,Realme,1,32548.19,22.73,25149.986413,25149.986413,12.0,3017.99836956,28167.984782559997,Main Market,UPI,Returning,76,In Stock,3.6,0
7386e2db-c3b3-47ce-98fa-de12b6f5a5ad,2025-01-29,Mobile Accessories,Cases,Portronics Cases,Portronics,10,6495.84,21.34,5109.627743999999,51096.27743999999,18.0,9197.329939199997,60293.60737919999,Main Market,UPI,New,46,In Stock,3.9,0
6c85a049-b34b-479d-a21a-5be09914e929,2025-01-23,Mobile Accessories,Chargers,Portronics Chargers,Portronics,3,9298.27,28.84,6616.648932,19849.946796,18.0,3572.99042328,23422.93721928,Main Market,UPI,New,100,In Stock,4.5,2
deef6530-8875-46ff-9e05-e7f10eae0a47,2025-04-05,Mobile Accessories,Chargers,boAt Chargers,boAt,8,4027.72,9.61,3640.656108,29125.248864,18.0,5242.54479552,34367.79365952,Main Market,UPI,Returning,100,In Stock,3.3,1
66f8b702-bb8c-404c-9b1d-8fb359929166,2025-03-25,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,8,2278.29,23.87,1734.4621769999999,13875.697415999999,12.0,1665.0836899199999,15540.78110592,Main Market,Cash,New,38,In Stock,2.9,2
4832300b-9b14-4872-b529-3c10355ba278,2025-01-29,Mobile Accessories,Screen Protectors,Portronics Screen Protectors,Portronics,3,6168.55,15.59,5206.873055,15620.619165,18.0,2811.7114497,18432.3306147,Main Market,Card,New,16,Low Stock,4.4,0
69168a85-e12a-464e-8f4c-6384447e0c3d,2025-03-12,Laptop Accessories,Cooling Pads,HP Cooling Pads,HP,3,7527.19,18.95,6100.787495,18302.362484999998,18.0,3294.4252472999997,21596.7877323,Main Market,Cash,New,53,In Stock,4.7,1
8e77c743-13d4-49de-a371-8f42bcfe0ea3,2025-04-10,Mobile Accessories,Earphones,Samsung Earphones,Samsung,10,5385.47,21.85,4208.744805,42087.448050000006,18.0,7575.740649000001,49663.188699000006,Main Market,Card,New,84,In Stock,4.1,0
bbfc55bd-3e27-4c01-b4c4-bb44f9b340dd,2025-03-29,Laptops,Gaming,Lenovo Legion Gaming,Lenovo Legion,8,2241.37,29.02,1590.9244259999998,12727.395407999998,18.0,2290.93117344,15018.326581439998,Main Market,Cash,Returning,32,In Stock,4.0,1
f1947b3b-b63b-42fa-a448-022970b39377,2025-03-19,Laptops,Student,Acer Aspire Student,Acer Aspire,3,9375.53,25.11,7021.334417000001,21064.003251000002,18.0,3791.52058518,24855.52383618,Main Market,Card,Returning,46,In Stock,4.4,0
4b0350da-a961-4595-b9d8-434008419418,2025-02-14,Mobiles,Smartphones,OnePlus Smartphones,OnePlus,2,87452.59,29.29,61837.726389,123675.452778,12.0,14841.05433336,138516.50711136,Main Market,UPI,New,70,In Stock,2.6,2
5d17f2f5-d713-47eb-8bb4-13c204f8c62c,2025-04-02,Mobiles,Smartphones,OnePlus Smartphones,OnePlus,2,81280.71,15.41,68755.352589,137510.705178,12.0,16501.28462136,154011.98979936,Main Market,Card,New,79,In Stock,4.2,0
553190f8-e68a-4d78-87d5-d186a88ea93d,2025-02-13,Laptops,Gaming,Lenovo Legion Gaming,Lenovo Legion,3,7129.19,12.77,6218.792436999999,18656.377310999997,18.0,3358.147915979999,22014.525226979997,Main Market,Card,New,54,In Stock,4.6,0
60950687-5c58-4cf3-98fe-3bc877801199,2025-02-15,Mobiles,Feature Phones,Lava Feature Phones,Lava,10,3577.98,20.68,2838.0537360000003,28380.537360000002,12.0,3405.6644832,31786.201843200004,Main Market,UPI,Returning,96,In Stock,2.8,2
231e9516-a188-400f-b41a-96cd14d2a113,2025-02-26,Mobiles,Smartphones,Samsung Smartphones,Samsung,1,31600.48,1.92,30993.750784,30993.750784,12.0,3719.25009408,34713.00087808,Main Market,Cash,New,33,In Stock,4.1,0
41ee9977-9f28-4100-9061-0584ce186092,2025-04-02,Laptops,Business,Dell Business,Dell,3,1587.83,27.35,1153.5584949999998,3460.6754849999993,18.0,622.9215872999998,4083.597072299999,Main Market,UPI,Returning,64,In Stock,3.5,1
463ffe6d-8eb4-4d0a-88d6-1b291daffccc,2025-02-23,Mobile Accessories,Chargers,Samsung Chargers,Samsung,2,5156.0,9.76,4652.7744,9305.5488,18.0,1674.9987840000001,10980.547584,Main Market,Card,Returning,79,In Stock,3.8,0
dc50e2ee-08f0-4c71-95db-882b78b375fb,2025-03-08,Laptops,Business,Lenovo ThinkPad Business,Lenovo ThinkPad,8,7008.74,23.11,5389.020186,43112.161488,18.0,7760.18906784,50872.35055584,Main Market,UPI,Returning,58,In Stock,2.8,2
e0f48385-8474-4efa-b466-40437f848507,2025-02-23,Laptop Accessories,Keyboard,HP Keyboard,HP,1,2629.69,23.11,2021.9686410000002,2021.9686410000002,18.0,363.95435538000004,2385.9229963800003,Main Market,Card,Returning,7,Low Stock,4.2,1
19fcd950-49dc-4970-8a42-0b794478436b,2025-03-15,Mobiles,Smartphones,OnePlus Smartphones,OnePlus,1,39494.86,1.99,38708.912286,38708.912286,12.0,4645.069474319999,43353.98176032,Main Market,UPI,Returning,78,In Stock,3.8,1
adc05711-2c67-4cf5-a54c-ba93641b115b,2025-04-02,Mobiles,Smartphones,OnePlus Smartphones,OnePlus,1,98061.16,2.03,96070.518452,96070.518452,12.0,11528.46221424,107598.98066624001,Main Market,UPI,Returning,7,Low Stock,4.1,0
1476045e-7c38-4617-9ba6-94d92be3cea3,2025-03-08,Mobiles,Feature Phones,Lava Feature Phones,Lava,3,1018.47,17.33,841.969149,2525.907447,12.0,303.10889364,2829.01634064,Main Market,UPI,Returning,49,In Stock,3.5,1
fb1535fd-9f51-454b-b73c-4d039c836dc7,2025-03-31,Laptop Accessories,Mouse,Dell Mouse,Dell,2,1033.64,26.01,764.790236,1529.580472,18.0,275.32448496,1804.9049569600002,Main Market,UPI,New,80,In Stock,3.0,2
ac7ea1ca-4361-41d8-84ac-f4f10ebe454d,2025-02-09,Mobile Accessories,Cases,boAt Cases,boAt,8,6992.31,18.21,5719.010349,45752.082792,18.0,8235.37490256,53987.45769456,Main Market,UPI,New,32,In Stock,3.0,2
18721dd2-8ca4-4ff2-95be-1d14d1066775,2025-03-29,Laptops,Business,Lenovo ThinkPad Business,Lenovo ThinkPad,8,5950.79,6.71,5551.491991000001,44411.935928000006,18.0,7994.1484670400005,52406.08439504001,Main Market,Card,Returning,85,In Stock,4.3,0
14a55d70-8f6f-41d2-939b-12ea285d227a,2025-03-10,Laptop Accessories,Mouse,Lenovo Mouse,Lenovo,2,8379.57,26.71,6141.386853,12282.773706,18.0,2210.89926708,14493.67297308,Main Market,UPI,New,64,In Stock,3.5,0
c45b4bab-ec45-4986-94c2-f2f77a3cc186,2025-01-25,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,3,3432.38,11.88,3024.613256,9073.839768,12.0,1088.86077216,10162.70054016,Main Market,UPI,Returning,2,Low Stock,4.4,1
7696af45-f530-4291-9e9d-c04be9dbbc45,2025-03-02,Mobile Accessories,Earphones,boAt Earphones,boAt,10,4597.01,18.91,3727.715409,37277.154089999996,18.0,6709.887736199999,43987.041826199995,Main Market,Card,New,48,In Stock,2.6,1
381b090b-99ea-4b8d-893c-a06e63ea64cb,2025-03-27,Mobile Accessories,Chargers,Portronics Chargers,Portronics,3,4067.09,27.42,2951.893922,8855.681766000002,18.0,1594.0227178800003,10449.704483880001,Main Market,UPI,Returning,45,In Stock,4.6,0
5b0bcb0b-3aa9-477b-95f6-6a5887eb5218,2025-01-31,Mobile Accessories,Screen Protectors,Samsung Screen Protectors,Samsung,9,7234.08,23.34,5545.6457279999995,49910.811552,18.0,8983.94607936,58894.75763136,Main Market,Cash,New,22,Low Stock,4.6,1
dc3f1bfd-2dea-4605-bd58-5ce84f7cf4b1,2025-01-22,Laptops,Student,Lenovo IdeaPad Student,Lenovo IdeaPad,7,2438.66,26.37,1795.5853579999998,12569.097505999998,18.0,2262.4375510799996,14831.535057079998,Main Market,UPI,New,17,Low Stock,4.4,2
a6812db7-be5b-4512-9673-44c95c5c1645,2025-03-26,Laptop Accessories,Bags,Logitech Bags,Logitech,10,8700.31,14.08,7475.306352,74753.06352,18.0,13455.5514336,88208.6149536,Main Market,UPI,Returning,83,In Stock,4.0,0
9f134568-6011-4c59-9f9b-14adddfeb23b,2025-04-08,Laptop Accessories,Keyboard,Dell Keyboard,Dell,7,7186.44,12.72,6272.324832,43906.273824,18.0,7903.12928832,51809.403112320004,Main Market,UPI,New,14,Low Stock,3.4,1
0cef144e-8127-4726-b068-0c0cfa3a9b39,2025-01-25,Mobiles,Smartphones,OnePlus Smartphones,OnePlus,1,59487.62,10.43,53283.061234,53283.061234,12.0,6393.96734808,59677.02858208,Main Market,Card,New,75,In Stock,3.8,0
b2021a31-8bde-4ff1-8756-4d8a109ccaa4,2025-03-29,Mobile Accessories,Cases,Portronics Cases,Portronics,7,8344.11,29.45,5886.769605,41207.387235,18.0,7417.3297023000005,48624.7169373,Main Market,Card,Returning,82,In Stock,4.7,1
1a7bbbe2-2d8f-430c-a980-169b6f8ea879,2025-01-14,Mobile Accessories,Earphones,Samsung Earphones,Samsung,10,7894.37,14.73,6731.529299,67315.29299,18.0,12116.7527382,79432.0457282,Main Market,Cash,Returning,1,Low Stock,4.3,2
af434e24-f55a-40c1-8031-25e83c4aa42c,2025-02-16,Mobiles,Feature Phones,Lava Feature Phones,Lava,9,1684.01,14.84,1434.102916,12906.926244,12.0,1548.8311492799999,14455.75739328,Main Market,Card,Returning,83,In Stock,2.7,2
92180bb0-dfca-4418-be2a-e1a96d095916,2025-01-14,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,3,3101.78,12.45,2715.60839,8146.82517,12.0,977.6190204,9124.4441904,Main Market,UPI,Returning,9,Low Stock,4.4,0
c393c875-7c9a-41bc-b80f-4606e87e0f2f,2025-01-31,Mobile Accessories,Cases,boAt Cases,boAt,3,5951.57,22.3,4624.36989,13873.10967,18.0,2497.1597406,16370.2694106,Main Market,UPI,Returning,4,Low Stock,4.7,0
1c67913a-b798-4bb7-952a-a2d77ec53970,2025-03-30,Laptop Accessories,Bags,Logitech Bags,Logitech,9,2533.89,0.38,2524.2612179999996,22718.350961999997,18.0,4089.3031731599995,26807.654135159995,Main Market,Cash,Returning,92,In Stock,4.1,2
c7a0b52e-5fb5-4f61-9abb-b0466df7f6f8,2025-04-04,Mobiles,Smartphones,Xiaomi Smartphones,Xiaomi,1,68448.54,10.44,61302.51242399999,61302.51242399999,12.0,7356.301490879999,68658.81391488,Main Market,Card,Returning,14,Low Stock,4.6,0
4f493c67-57f8-4f1b-86c0-39f85129870c,2025-02-10,Laptops,Business,Lenovo ThinkPad Business,Lenovo ThinkPad,3,8157.66,27.63,5903.698542,17711.095626000002,18.0,3187.9972126800003,20899.09283868,Main Market,UPI,New,70,In Stock,2.9,2
9bb2858e-dc32-4142-bf97-ff679e5f547f,2025-03-06,Mobiles,Smartphones,Xiaomi Smartphones,Xiaomi,2,35893.49,8.16,32964.581216,65929.162432,12.0,7911.49949184,73840.66192384,Main Market,UPI,Returning,36,In Stock,4.3,1
1c49271f-ed6b-460c-8550-2fea9edba062,2025-04-04,Mobiles,Smartphones,Samsung Smartphones,Samsung,1,24066.02,17.81,19779.861838,19779.861838,12.0,2373.58342056,22153.44525856,Main Market,UPI,New,51,In Stock,3.0,1
46090817-12b0-4ae0-9e30-ca84ee300226,2025-01-25,Laptop Accessories,Keyboard,Dell Keyboard,Dell,5,3384.4,22.41,2625.9559600000002,13129.7798,18.0,2363.360364,15493.140164,Main Market,Cash,Returning,71,In Stock,4.5,2
31802cfd-898b-4660-9eaa-5c82708b1e68,2025-02-16,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,7,3734.83,27.4,2711.48658,18980.406059999998,12.0,2277.6487271999995,21258.054787199995,Main Market,UPI,Returning,96,In Stock,3.2,1
8ee537e3-cf60-4dcf-8fcf-877dcd70b7be,2025-01-30,Laptops,Gaming,ASUS Gaming,ASUS,3,2424.66,28.2,1740.9058799999998,5222.717639999999,18.0,940.0891751999998,6162.806815199999,Main Market,UPI,New,58,In Stock,4.7,1
6e489a1f-e1e5-49e7-ac8c-29bcdd6e81f3,2025-03-30,Laptops,Student,Lenovo IdeaPad Student,Lenovo IdeaPad,5,8987.38,12.8,7836.995359999999,39184.9768,18.0,7053.295823999999,46238.272624,Main Market,Card,New,26,Low Stock,4.1,0
c3ac4b03-e812-4cf8-84cf-2e8df8ef11aa,2025-02-22,Laptop Accessories,Keyboard,Logitech Keyboard,Logitech,4,5585.29,11.52,4941.864592,19767.458368,18.0,3558.14250624,23325.60087424,Main Market,Card,Returning,80,In Stock,3.2,1
079529d8-00c7-4d5e-b33c-014890763de7,2025-01-16,Mobiles,Smartphones,Apple Smartphones,Apple,2,59304.61,25.66,44087.047074,88174.094148,12.0,10580.89129776,98754.98544576,Main Market,UPI,Returning,67,In Stock,4.5,0
f7ab006a-8f23-45c3-9024-249087f0558e,2025-02-01,Laptop Accessories,Mouse,Logitech Mouse,Logitech,7,2495.81,21.87,1949.976353,13649.834471,18.0,2456.97020478,16106.80467578,Main Market,Card,New,91,In Stock,3.3,1
199116a6-205f-46b2-936b-bb301ef9356f,2025-03-03,Laptops,Gaming,HP Omen Gaming,HP Omen,5,6248.94,25.14,4677.956483999999,23389.782419999996,18.0,4210.160835599999,27599.943255599996,Main Market,Card,Returning,15,Low Stock,4.4,0
4df3b0ac-f8a9-4f62-9b06-9c94710ee28f,2025-04-01,Laptop Accessories,Cooling Pads,HP Cooling Pads,HP,6,5227.42,2.75,5083.6659500000005,30501.995700000003,18.0,5490.3592260000005,35992.354926,Main Market,UPI,New,96,In Stock,4.3,2
03c6a8c7-84fe-466b-b332-cf37f5cfb65e,2025-02-02,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,4,2483.13,14.97,2111.405439,8445.621756,12.0,1013.47461072,9459.096366720001,Main Market,UPI,New,13,Low Stock,3.9,0
cdd1656c-bb86-4f6a-8c28-1ae1d3ff770c,2025-01-18,Mobile Accessories,Cases,boAt Cases,boAt,3,2822.77,20.47,2244.948981,6734.8469430000005,18.0,1212.27244974,7947.11939274,Main Market,Card,New,69,In Stock,2.8,2
3cb7cdfc-4ed7-452f-b59d-cbd0b507c686,2025-03-03,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,1,1086.13,18.73,882.697851,882.697851,12.0,105.92374212,988.62159312,Main Market,Cash,New,76,In Stock,4.1,0
c8994215-fe57-4c0b-9882-c4cd3674340f,2025-03-20,Laptop Accessories,Bags,Lenovo Bags,Lenovo,3,9137.36,22.22,7107.038608000001,21321.115824,18.0,3837.80084832,25158.91667232,Main Market,Card,New,58,In Stock,3.5,2
819fdd42-d0a0-49d9-97ee-af38ec1be928,2025-01-25,Mobiles,Feature Phones,Lava Feature Phones,Lava,5,2665.33,24.76,2005.3942919999997,10026.971459999999,12.0,1203.2365751999998,11230.2080352,Main Market,UPI,New,58,In Stock,3.9,1
48a17e48-8b1a-4baf-8a39-8b05bd4cec71,2025-02-15,Mobiles,Smartphones,Realme Smartphones,Realme,1,77279.99,27.67,55896.61676700001,55896.61676700001,12.0,6707.594012040001,62604.210779040004,Main Market,UPI,Returning,93,In Stock,3.6,0
f3bc53bc-3192-4264-9c5c-3ab90ee64f85,2025-01-30,Mobiles,Smartphones,OnePlus Smartphones,OnePlus,1,75980.58,7.57,70228.85009400001,70228.85009400001,12.0,8427.46201128,78656.31210528001,Main Market,Cash,New,68,In Stock,4.4,0
fd7e9d85-e216-4446-a4c1-fefd2e25a83a,2025-02-26,Mobile Accessories,Earphones,boAt Earphones,boAt,5,3146.56,20.63,2497.424672,12487.123360000001,18.0,2247.6822048000004,14734.8055648,Main Market,UPI,New,27,Low Stock,4.0,0
9b75bc2b-418d-4f33-a8fb-1773edb98cb8,2025-01-29,Mobile Accessories,Earphones,Samsung Earphones,Samsung,9,9811.81,2.95,9522.361605,85701.254445,18.0,15426.2258001,101127.4802451,Main Market,UPI,Returning,71,In Stock,3.3,2
7ea9e16c-a0ab-4514-8e3d-b5c903d9fa69,2025-03-17,Mobile Accessories,Cases,Samsung Cases,Samsung,10,6714.02,27.77,4849.536646,48495.36646,18.0,8729.1659628,57224.532422799995,Main Market,UPI,Returning,62,In Stock,4.3,1
3124c6ce-8bd9-4ebc-8366-9999a11974af,2025-01-24,Laptop Accessories,Bags,Dell Bags,Dell,4,7353.14,27.99,5294.996114,21179.984456,18.0,3812.3972020799997,24992.381658079998,Main Market,UPI,New,80,In Stock,3.2,2
07ca0dee-f44d-4f89-b14c-41956ae478ed,2025-01-23,Laptop Accessories,Mouse,HP Mouse,HP,9,7071.0,12.38,6195.6102,55760.4918,18.0,10036.888524,65797.380324,Main Market,Cash,Returning,69,In Stock,3.7,1
3754e2a0-5694-4f36-9bcb-51b71d3c3a66,2025-04-07,Mobile Accessories,Cases,boAt Cases,boAt,2,3581.39,15.96,3009.8001560000002,6019.6003120000005,18.0,1083.52805616,7103.128368160001,Main Market,Card,Returning,65,In Stock,4.3,2
3c425ca9-fc97-4fd7-ab58-9638f2d8f4e6,2025-01-27,Laptop Accessories,Bags,Logitech Bags,Logitech,2,4150.34,22.31,3224.399146,6448.798292,18.0,1160.78369256,7609.58198456,Main Market,Card,Returning,49,In Stock,2.8,1
63710c38-44fb-45a5-8f84-a3a7f0348313,2025-02-28,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,8,1968.27,14.95,1674.013635,13392.10908,12.0,1607.0530896,14999.1621696,Main Market,Card,Returning,23,Low Stock,4.4,1
52780d97-3785-4342-b065-09688bf7e3b2,2025-02-01,Mobiles,Smartphones,OnePlus Smartphones,OnePlus,1,23957.36,21.37,18837.672168,18837.672168,12.0,2260.52066016,21098.19282816,Main Market,UPI,Returning,21,Low Stock,2.7,1
06bee9a5-3341-4886-8be7-e7223dbbc10b,2025-03-08,Laptop Accessories,Bags,Logitech Bags,Logitech,4,7332.79,10.73,6545.981633,26183.926532,18.0,4713.10677576,30897.03330776,Main Market,UPI,Returning,45,In Stock,4.7,0
793bf641-e615-4b3d-8951-4c401b932037,2025-01-19,Laptop Accessories,Mouse,HP Mouse,HP,6,7718.1,23.32,5918.23908,35509.43448,18.0,6391.6982064,41901.1326864,Main Market,Card,New,4,Low Stock,3.6,0
2b572e64-daa8-414d-9457-b3cca16e8201,2025-02-28,Laptop Accessories,Bags,HP Bags,HP,1,9403.75,20.79,7448.710375000001,7448.710375000001,18.0,1340.7678675,8789.478242500001,Main Market,UPI,Returning,63,In Stock,4.5,1
ab83c03b-0a89-43e8-b2b4-ee86a7c95c0b,2025-04-05,Laptops,Student,Lenovo IdeaPad Student,Lenovo IdeaPad,7,7333.83,17.4,6057.74358,42404.20506,18.0,7632.7569108,50036.9619708,Main Market,Card,New,52,In Stock,3.8,2
603daef8-8993-4b2c-b8bc-8424298d05e1,2025-03-02,Mobile Accessories,Cases,Portronics Cases,Portronics,6,9245.57,8.01,8504.999843,51029.999058,18.0,9185.39983044,60215.39888844,Main Market,Card,Returning,5,Low Stock,3.8,0
78f24877-34f3-42d6-bf1b-be39b1a6a4d5,2025-03-26,Mobile Accessories,Screen Protectors,Samsung Screen Protectors,Samsung,9,6124.12,14.73,5222.037124,46998.334116000005,18.0,8459.70014088,55458.034256880004,Main Market,UPI,New,87,In Stock,3.4,2
b33576b2-43ec-4646-932c-d1adbcc1ded7,2025-02-12,Mobiles,Smartphones,Samsung Smartphones,Samsung,2,59613.51,10.71,53228.903079,106457.806158,12.0,12774.936738960001,119232.74289696,Main Market,UPI,Returning,36,In Stock,3.6,1
da23bd04-d7b0-4fa3-bd5d-6e5bb77c107e,2025-03-11,Mobiles,Smartphones,Realme Smartphones,Realme,1,89035.08,23.55,68067.31866,68067.31866,12.0,8168.0782392,76235.3968992,Main Market,Card,Returning,56,In Stock,4.4,1
6ede1c30-f614-4225-9ad5-9015557b0747,2025-04-07,Mobiles,Feature Phones,Lava Feature Phones,Lava,3,1712.33,7.27,1587.843609,4763.5308270000005,12.0,571.6236992400001,5335.15452624,Main Market,UPI,New,38,In Stock,4.2,0
043daa7e-8b72-48cb-bc87-77579bfc9b1e,2025-02-18,Laptop Accessories,Mouse,Logitech Mouse,Logitech,7,8469.88,23.83,6451.5075959999995,45160.553172,18.0,8128.899570959999,53289.45274296,Main Market,UPI,New,13,Low Stock,3.1,1
5e7f3aeb-b982-4bfd-9d86-df059e4713ec,2025-01-11,Mobiles,Feature Phones,Lava Feature Phones,Lava,9,3838.53,12.6,3354.8752200000004,30193.876980000005,12.0,3623.2652376000005,33817.142217600005,Main Market,Card,Returning,0,Low Stock,3.9,2
2e1dcd3a-ad26-40a6-af80-5be1e538fb53,2025-01-21,Mobile Accessories,Chargers,Portronics Chargers,Portronics,5,7444.47,15.2,6312.91056,31564.5528,18.0,5681.619504,37246.172304,Main Market,Cash,New,27,Low Stock,4.5,1
20ca17cf-9c42-468a-a0ff-1669cb896b5c,2025-01-19,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,10,4722.97,4.63,4504.296489,45042.96489,12.0,5405.1557868,50448.120676800005,Main Market,UPI,Returning,23,Low Stock,3.2,2
fcb31ea8-72ea-471f-a9e5-18bdbfe31a64,2025-04-07,Laptops,Student,Acer Aspire Student,Acer Aspire,1,7257.84,18.84,5890.462944,5890.462944,18.0,1060.28332992,6950.74627392,Main Market,UPI,Returning,28,Low Stock,3.3,1
64dfccde-cc8f-48a9-97b4-ec9908002edb,2025-01-22,Mobiles,Feature Phones,Lava Feature Phones,Lava,1,2600.07,16.16,2179.898688,2179.898688,12.0,261.58784256,2441.48653056,Main Market,Cash,Returning,28,Low Stock,4.7,0
