Product ID,Product Name,Brand Name,Product Category,Subcategory,Current Stock,Reorder Level,Reorder Quantity,Stock Status,Unit Price,Cost Price,Selling Price,Discount (%),GST (%),Supplier Name,Lead Time,Stock_Status,Rating,Transaction ID,Customer Type,Total_Revenue_Incl_GST,Total Revenue,GST_Percentage,Discounted Price,Returns,Payment Method,Date,GST_Amount
8364,Apple Smartphones 52,Apple,Mobiles,Smartphones,154,91,90,OK,24213.29,14582.98,30664.86,19,18,Supplier_62,26,OK,2.7,T21918,Returning,29309.48,24838.54,18,24838.54,0,EMI,2025-05-28,4470.94
3216,Zebronics Cooling Pads 38,Zebronics,Laptop Accessories,Cooling Pads,275,38,21,OK,29126.48,25261.13,34300.81,18,5,Supplier_42,26,OK,3.2,T41220,Wholesale,29532.99,28126.66,5,28126.66,1,UPI,2025-01-01,1406.33
4580,Xiaomi Smartphones 44,Xiaomi,Mobiles,Smartphones,83,87,22,Low,11746.47,8992.12,12258.64,26,5,Supplier_74,17,Low,5.0,T77227,Returning,9524.96,9071.39,5,9071.39,1,EMI,2025-05-09,453.57
3304,MSI Gaming 1,MSI,Laptops,Gaming,425,60,88,OK,3772.31,2805.44,4228.34,3,5,Supplier_10,29,OK,3.3,T24845,New,4306.56,4101.49,5,4101.49,0,Card,2025-05-27,205.07
5384,ASUS Gaming 66,ASUS,Laptops,Gaming,347,15,95,OK,11051.96,7468.79,12043.94,1,18,Supplier_61,16,OK,1.3,T84081,New,14069.73,11923.5,18,11923.5,0,UPI,2025-01-07,2146.23
5725,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,131,32,93,OK,25886.78,17366.93,32892.95,14,5,Supplier_89,23,OK,4.1,T48015,Returning,29702.34,28287.94,5,28287.94,1,UPI,2025-03-01,1414.4
6620,Realme Smartphones 32,Realme,Mobiles,Smartphones,474,28,87,OK,17715.25,14334.41,18836.45,11,12,Supplier_38,14,OK,2.3,T61037,New,18776.17,16764.44,12,16764.44,1,EMI,2025-03-13,2011.73
6662,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,479,23,83,OK,27381.35,20203.17,30031.2,14,12,Supplier_59,3,OK,1.6,T67683,Wholesale,28926.05,25826.83,12,25826.83,0,EMI,2025-01-18,3099.22
9135,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,368,70,13,OK,30947.77,20987.22,34757.87,25,5,Supplier_28,6,OK,2.4,T12076,Returning,27371.82,26068.4,5,26068.4,0,Cash,2025-03-30,1303.42
2046,Dell Bags 5,Dell,Laptop Accessories,Bags,80,27,11,OK,25140.12,19060.94,30196.75,2,5,Supplier_50,20,OK,3.4,T95712,Wholesale,31072.45,29592.81,5,29592.81,0,Card,2025-02-27,1479.64
2714,ASUS Gaming 66,ASUS,Laptops,Gaming,383,49,84,OK,1675.2,1375.49,1746.47,22,18,Supplier_62,19,OK,4.8,T72218,Wholesale,1607.45,1362.25,18,1362.25,0,Cash,2025-02-16,245.2
3301,Dell Business 32,Dell,Laptops,Business,468,71,93,OK,33503.24,24909.66,36081.72,16,28,Supplier_57,30,OK,4.9,T68427,Wholesale,38795.06,30308.64,28,30308.64,1,UPI,2025-04-27,8486.42
6349,HP Keyboard 39,HP,Laptop Accessories,Keyboard,153,24,40,OK,17357.28,15849.94,21273.01,21,18,Supplier_25,12,OK,4.9,T41855,New,19830.7,16805.68,18,16805.68,0,UPI,2025-05-12,3025.02
9026,Lenovo Business 11,Lenovo,Laptops,Business,164,41,97,OK,24579.98,17700.78,26599.07,14,5,Supplier_96,24,OK,4.3,T62834,Wholesale,24018.96,22875.2,5,22875.2,0,Card,2025-02-23,1143.76
1397,Mi Cases 15,Mi,Mobile Accessories,Cases,23,32,15,Low,43925.22,35065.67,52025.27,4,28,Supplier_68,17,Low,2.4,T38423,Returning,63928.65,49944.26,28,49944.26,0,Cash,2025-01-03,13984.39
6665,Logitech Mouse 73,Logitech,Laptop Accessories,Mouse,150,19,15,OK,44481.45,32572.96,52956.98,2,5,Supplier_72,16,OK,2.1,T84935,Returning,54492.73,51897.84,5,51897.84,0,Cash,2025-05-24,2594.89
6907,Mi Cases 15,Mi,Mobile Accessories,Cases,474,95,10,OK,4990.05,4238.68,5131.94,24,18,Supplier_70,13,OK,2.8,T62780,Wholesale,4602.32,3900.27,18,3900.27,1,Card,2025-01-31,702.05
2545,ASUS Gaming 66,ASUS,Laptops,Gaming,446,68,95,OK,10266.55,8498.5,12508.58,12,28,Supplier_16,3,OK,3.0,T75731,New,14089.66,11007.55,28,11007.55,0,Card,2025-01-06,3082.11
5077,Xiaomi Smartphones 44,Xiaomi,Mobiles,Smartphones,367,31,71,OK,28154.27,18060.79,28665.76,19,12,Supplier_51,23,OK,4.8,T66877,New,26005.58,23219.27,12,23219.27,1,Card,2025-01-21,2786.31
5112,Apple Smartphones 52,Apple,Mobiles,Smartphones,200,59,12,OK,1102.52,824.73,1290.92,5,5,Supplier_1,30,OK,2.4,T17936,Returning,1287.69,1226.37,5,1226.37,0,Cash,2025-03-29,61.32
7407,Vivo Smartphones 82,Vivo,Mobiles,Smartphones,48,75,54,Low,2759.29,2228.22,3147.21,6,5,Supplier_48,18,Low,4.9,T74151,Wholesale,3106.3,2958.38,5,2958.38,1,Cash,2025-05-04,147.92
4981,Realme Earphones 56,Realme,Mobile Accessories,Earphones,284,99,25,OK,24033.98,15115.88,30082.27,19,28,Supplier_39,15,OK,4.2,T78092,Returning,31189.3,24366.64,28,24366.64,0,Card,2025-03-03,6822.66
9311,Realme Earphones 56,Realme,Mobile Accessories,Earphones,163,74,83,OK,16027.82,10498.18,20439.64,11,28,Supplier_13,14,OK,2.1,T23343,Returning,23284.84,18191.28,28,18191.28,0,EMI,2025-03-18,5093.56
6647,Mi Cases 15,Mi,Mobile Accessories,Cases,294,64,75,OK,47324.7,37786.22,58477.91,25,12,Supplier_64,4,OK,1.8,T95033,Returning,49121.44,43858.43,12,43858.43,0,UPI,2025-02-19,5263.01
8201,MSI Gaming 1,MSI,Laptops,Gaming,158,84,72,OK,15843.74,9747.53,16316.17,6,28,Supplier_72,19,OK,1.2,T67108,Returning,19631.62,15337.2,28,15337.2,0,EMI,2025-05-06,4294.42
2170,Lenovo Business 11,Lenovo,Laptops,Business,107,66,75,OK,30161.27,22585.09,30860.58,1,18,Supplier_12,1,OK,4.2,T54446,Wholesale,36051.32,30551.97,18,30551.97,1,EMI,2025-05-01,5499.35
8047,Xiaomi Smartphones 44,Xiaomi,Mobiles,Smartphones,14,77,98,Low,15581.13,11090.47,16424.52,12,18,Supplier_96,20,Low,2.2,T84248,Returning,17055.22,14453.58,18,14453.58,1,UPI,2025-04-11,2601.64
7515,Nothing Smartphones 24,Nothing,Mobiles,Smartphones,319,61,33,OK,28092.12,20099.49,34758.92,10,28,Supplier_65,24,OK,1.5,T25022,Returning,40042.28,31283.03,28,31283.03,1,Cash,2025-01-20,8759.25
4208,ASUS Gaming 66,ASUS,Laptops,Gaming,301,84,75,OK,43870.79,39030.89,55976.85,10,18,Supplier_14,29,OK,1.3,T50989,Returning,59447.42,50379.17,18,50379.17,0,Card,2025-04-24,9068.25
6344,MSI Gaming 1,MSI,Laptops,Gaming,39,66,11,Low,21775.27,16510.38,25704.34,4,5,Supplier_100,28,Low,4.3,T12750,Returning,25909.98,24676.17,5,24676.17,1,Card,2025-04-29,1233.81
5699,Vivo Smartphones 82,Vivo,Mobiles,Smartphones,373,78,90,OK,18792.65,11678.99,24230.87,3,5,Supplier_90,5,OK,2.6,T50045,Wholesale,24679.14,23503.94,5,23503.94,0,Card,2025-01-19,1175.2
7670,Boat Chargers 7,Boat,Mobile Accessories,Chargers,400,23,53,OK,10492.19,7920.08,13108.12,7,18,Supplier_57,9,OK,4.6,T46147,Wholesale,14384.85,12190.55,18,12190.55,1,UPI,2025-03-14,2194.3
9387,MSI Gaming 1,MSI,Laptops,Gaming,401,63,39,OK,31369.85,23692.54,36807.38,3,18,Supplier_27,24,OK,3.8,T56647,Returning,42129.73,35703.16,18,35703.16,0,Card,2025-01-24,6426.57
7294,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,351,70,53,OK,22513.66,14010.71,23190.06,28,18,Supplier_35,29,OK,2.9,T66201,New,19702.27,16696.84,18,16696.84,1,UPI,2025-04-29,3005.43
7025,Dell Bags 5,Dell,Laptop Accessories,Bags,442,24,75,OK,35704.29,23781.75,42930.51,10,28,Supplier_27,7,OK,2.6,T69904,Returning,49455.95,38637.46,28,38637.46,1,Cash,2025-05-23,10818.49
1997,Zebronics Cooling Pads 38,Zebronics,Laptop Accessories,Cooling Pads,493,61,53,OK,18512.36,12689.55,21613.04,20,28,Supplier_31,16,OK,3.8,T68129,Returning,22131.75,17290.43,28,17290.43,1,Cash,2025-03-28,4841.32
5428,Zebronics Cooling Pads 38,Zebronics,Laptop Accessories,Cooling Pads,127,42,86,OK,14844.97,9337.3,15023.47,9,12,Supplier_11,22,OK,1.9,T32200,Wholesale,15311.92,13671.36,12,13671.36,0,UPI,2025-05-02,1640.56
4375,ASUS Gaming 66,ASUS,Laptops,Gaming,72,64,100,OK,49683.21,32418.83,60117.27,2,5,Supplier_23,4,OK,2.9,T74009,Wholesale,61860.67,58914.92,5,58914.92,0,UPI,2025-05-17,2945.75
6330,Jio Feature Phones 91,Jio,Mobiles,Feature Phones,164,62,96,OK,32714.74,22660.03,38221.58,10,5,Supplier_18,28,OK,3.7,T67844,Wholesale,36119.39,34399.42,5,34399.42,0,EMI,2025-05-17,1719.97
2545,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,122,100,21,OK,39711.05,37401.09,49734.55,21,28,Supplier_75,23,OK,2.3,T59196,New,50291.57,39290.29,28,39290.29,0,UPI,2025-01-22,11001.28
5925,Jio Feature Phones 91,Jio,Mobiles,Feature Phones,469,45,99,OK,25137.1,21964.82,26821.51,5,12,Supplier_17,24,OK,3.4,T70882,New,28538.08,25480.43,12,25480.43,1,Card,2025-03-09,3057.65
9681,Dell Business 32,Dell,Laptops,Business,393,19,54,OK,42087.29,33094.32,54131.8,7,18,Supplier_25,19,OK,1.8,T51415,Wholesale,59404.23,50342.57,18,50342.57,1,UPI,2025-04-24,9061.66
8861,Acer Student 53,Acer,Laptops,Student,290,36,15,OK,21902.58,18067.91,24487.65,2,18,Supplier_91,21,OK,2.5,T96581,Wholesale,28317.52,23997.9,18,23997.9,1,Cash,2025-03-07,4319.62
8586,Acer Student 53,Acer,Laptops,Student,110,85,39,OK,8835.0,6843.21,11140.74,21,12,Supplier_56,17,OK,1.7,T45460,Returning,9857.32,8801.18,12,8801.18,1,Card,2025-05-20,1056.14
1413,Dell Bags 5,Dell,Laptop Accessories,Bags,295,84,99,OK,13184.78,11085.24,16867.61,21,18,Supplier_89,24,OK,2.8,T84481,Returning,15723.98,13325.41,18,13325.41,0,EMI,2025-02-22,2398.57
4786,Realme Earphones 56,Realme,Mobile Accessories,Earphones,228,51,49,OK,22952.5,13907.27,23669.9,0,18,Supplier_100,3,OK,4.2,T36885,New,27930.48,23669.9,18,23669.9,0,EMI,2025-04-12,4260.58
2241,Boat Chargers 7,Boat,Mobile Accessories,Chargers,101,57,67,OK,27998.81,22514.85,35728.28,20,5,Supplier_77,6,OK,3.2,T57956,Returning,30011.75,28582.62,5,28582.62,0,UPI,2025-01-09,1429.13
6972,ASUS Gaming 66,ASUS,Laptops,Gaming,327,50,27,OK,15887.94,10069.42,17866.23,20,18,Supplier_29,10,OK,2.7,T31208,New,16865.72,14292.98,18,14292.98,1,EMI,2025-05-03,2572.74
7195,Nothing Smartphones 24,Nothing,Mobiles,Smartphones,291,98,75,OK,28158.32,19245.9,30648.9,27,28,Supplier_67,5,OK,4.0,T41169,New,28638.34,22373.7,28,22373.7,0,UPI,2025-03-18,6264.64
1031,Vivo Smartphones 82,Vivo,Mobiles,Smartphones,28,26,98,OK,14532.81,9149.79,18755.8,13,18,Supplier_1,7,OK,1.3,T42632,New,19254.71,16317.55,18,16317.55,0,Card,2025-05-21,2937.16
7902,Dell Bags 5,Dell,Laptop Accessories,Bags,129,27,47,OK,47249.69,37340.77,53691.18,19,5,Supplier_48,30,OK,2.2,T76728,Returning,45664.35,43489.86,5,43489.86,0,UPI,2025-05-22,2174.49
5760,Lenovo Business 11,Lenovo,Laptops,Business,337,16,45,OK,2135.41,1874.28,2306.12,18,18,Supplier_36,29,OK,3.4,T43309,Wholesale,2231.4,1891.02,18,1891.02,1,UPI,2025-05-14,340.38
8546,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,175,92,78,OK,49909.29,35583.36,52776.1,9,5,Supplier_45,29,OK,4.3,T14306,Wholesale,50427.56,48026.25,5,48026.25,1,UPI,2025-01-10,2401.31
9019,Logitech Mouse 73,Logitech,Laptop Accessories,Mouse,301,45,17,OK,41696.62,30318.76,46677.55,3,12,Supplier_99,9,OK,4.7,T94144,New,50710.49,45277.22,12,45277.22,1,EMI,2025-04-24,5433.27
2924,Mi Cases 15,Mi,Mobile Accessories,Cases,117,38,12,OK,1644.98,1475.19,1780.84,13,12,Supplier_6,27,OK,4.4,T59627,Returning,1735.25,1549.33,12,1549.33,0,EMI,2025-05-26,185.92
8714,Xiaomi Smartphones 44,Xiaomi,Mobiles,Smartphones,454,20,80,OK,47103.47,37542.52,55191.68,8,12,Supplier_86,25,OK,1.8,T60932,New,56869.51,50776.35,12,50776.35,1,UPI,2025-05-20,6093.16
4791,Logitech Mouse 73,Logitech,Laptop Accessories,Mouse,178,100,59,OK,40985.85,35985.29,46768.08,13,12,Supplier_31,10,OK,3.2,T74269,Wholesale,45570.82,40688.23,12,40688.23,1,Card,2025-02-17,4882.59
1059,ASUS Gaming 66,ASUS,Laptops,Gaming,105,36,94,OK,47325.33,39192.92,52052.74,0,18,Supplier_32,30,OK,1.0,T63752,Wholesale,61422.23,52052.74,18,52052.74,1,Cash,2025-04-20,9369.49
9480,Logitech Mouse 73,Logitech,Laptop Accessories,Mouse,250,16,41,OK,984.45,911.96,1219.91,11,12,Supplier_85,17,OK,1.4,T83283,Returning,1216.01,1085.72,12,1085.72,1,UPI,2025-02-07,130.29
4754,Dell Business 32,Dell,Laptops,Business,371,87,17,OK,7061.81,5019.95,7590.0,14,12,Supplier_6,19,OK,4.8,T55219,Wholesale,7310.69,6527.4,12,6527.4,0,Cash,2025-02-28,783.29
8834,Boat Chargers 7,Boat,Mobile Accessories,Chargers,294,92,21,OK,25273.33,20203.36,27226.74,22,28,Supplier_94,27,OK,3.8,T39125,Wholesale,27183.18,21236.86,28,21236.86,0,Cash,2025-01-31,5946.32
3563,Zebronics Cooling Pads 38,Zebronics,Laptop Accessories,Cooling Pads,494,54,67,OK,32415.16,20021.13,36855.34,24,12,Supplier_31,12,OK,4.5,T28780,Wholesale,31371.27,28010.06,12,28010.06,0,Cash,2025-03-03,3361.21
9573,Jio Feature Phones 91,Jio,Mobiles,Feature Phones,436,35,71,OK,14565.41,9224.76,16137.79,2,18,Supplier_78,15,OK,1.3,T69153,Returning,18661.74,15815.03,18,15815.03,1,EMI,2025-02-04,2846.71
1241,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,209,55,84,OK,9887.01,7538.53,10618.2,6,28,Supplier_65,25,OK,4.6,T13764,Returning,12775.82,9981.11,28,9981.11,1,Cash,2025-01-19,2794.71
8532,HP Keyboard 39,HP,Laptop Accessories,Keyboard,222,24,87,OK,22421.23,15173.52,25001.42,11,12,Supplier_74,26,OK,1.1,T25721,Wholesale,24921.41,22251.26,12,22251.26,1,Card,2025-05-24,2670.15
6120,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,165,52,73,OK,6400.32,4348.19,7530.24,26,18,Supplier_66,4,OK,2.2,T52721,New,6575.41,5572.38,18,5572.38,1,EMI,2025-03-06,1003.03
8404,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,324,55,69,OK,48353.11,30248.24,56302.36,14,5,Supplier_14,23,OK,1.9,T49072,Returning,50841.03,48420.03,5,48420.03,0,Card,2025-01-01,2421.0
4487,Xiaomi Smartphones 44,Xiaomi,Mobiles,Smartphones,82,40,17,OK,16469.01,10789.88,20060.86,0,12,Supplier_78,16,OK,1.9,T33070,New,22468.16,20060.86,12,20060.86,1,EMI,2025-04-26,2407.3
7983,Apple Smartphones 52,Apple,Mobiles,Smartphones,80,93,70,Low,27445.7,25057.84,34957.68,24,12,Supplier_15,2,Low,1.9,T15388,New,29755.98,26567.84,12,26567.84,1,Cash,2025-05-09,3188.14
2296,Nothing Smartphones 24,Nothing,Mobiles,Smartphones,312,50,88,OK,18578.44,12328.28,18902.56,30,12,Supplier_48,16,OK,3.7,T45704,New,14819.6,13231.79,12,13231.79,1,EMI,2025-02-19,1587.81
6554,MSI Gaming 1,MSI,Laptops,Gaming,327,60,62,OK,42821.8,40680.16,43543.54,4,12,Supplier_38,8,OK,3.0,T31791,Wholesale,46818.02,41801.8,12,41801.8,1,Card,2025-02-08,5016.22
7827,Vivo Smartphones 82,Vivo,Mobiles,Smartphones,213,11,58,OK,16507.91,14897.7,20398.63,23,18,Supplier_76,12,OK,1.6,T44409,Wholesale,18534.2,15706.95,18,15706.95,0,UPI,2025-04-21,2827.25
2586,MSI Gaming 1,MSI,Laptops,Gaming,189,62,46,OK,6577.24,4690.08,7414.22,18,28,Supplier_42,3,OK,2.6,T49859,Returning,7781.96,6079.66,28,6079.66,1,Cash,2025-05-03,1702.3
8193,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,417,47,22,OK,9022.78,8254.95,11029.33,0,18,Supplier_77,9,OK,1.7,T86396,Returning,13014.61,11029.33,18,11029.33,1,Cash,2025-03-27,1985.28
6690,Dell Bags 5,Dell,Laptop Accessories,Bags,112,63,83,OK,30783.66,25547.23,31257.72,6,28,Supplier_46,29,OK,4.7,T60961,Wholesale,37609.29,29382.26,28,29382.26,0,Cash,2025-02-20,8227.03
1724,Zebronics Cooling Pads 38,Zebronics,Laptop Accessories,Cooling Pads,132,29,16,OK,43820.92,40745.69,55282.57,20,18,Supplier_40,8,OK,4.2,T30427,Returning,52186.75,44226.06,18,44226.06,1,Card,2025-01-29,7960.69
9166,Mi Cases 15,Mi,Mobile Accessories,Cases,387,72,77,OK,41613.19,31790.35,44668.67,2,5,Supplier_82,26,OK,4.2,T24068,Returning,45964.07,43775.3,5,43775.3,1,Card,2025-04-18,2188.77
6849,Nothing Smartphones 24,Nothing,Mobiles,Smartphones,142,16,71,OK,6278.62,5506.22,7670.59,6,18,Supplier_57,3,OK,2.3,T26879,Returning,8508.21,7210.35,18,7210.35,1,EMI,2025-04-13,1297.86
9211,HP Keyboard 39,HP,Laptop Accessories,Keyboard,204,21,36,OK,44953.93,38234.29,58195.39,5,5,Supplier_46,16,OK,2.4,T85270,Wholesale,58049.9,55285.62,5,55285.62,0,Cash,2025-04-14,2764.28
2081,Mi Cases 15,Mi,Mobile Accessories,Cases,197,70,46,OK,15346.77,14374.91,19535.72,7,28,Supplier_17,29,OK,3.9,T15115,New,23255.32,18168.22,28,18168.22,0,UPI,2025-03-14,5087.1
7384,Zebronics Cooling Pads 38,Zebronics,Laptop Accessories,Cooling Pads,468,34,33,OK,22106.53,18943.76,24078.54,0,5,Supplier_48,26,OK,5.0,T39587,Returning,25282.47,24078.54,5,24078.54,1,UPI,2025-04-19,1203.93
1578,Mi Cases 15,Mi,Mobile Accessories,Cases,355,70,53,OK,33482.39,26383.52,39110.86,21,28,Supplier_65,15,OK,2.8,T50872,Returning,39548.9,30897.58,28,30897.58,1,EMI,2025-03-13,8651.32
6343,Boat Chargers 7,Boat,Mobile Accessories,Chargers,438,50,87,OK,16663.41,15233.78,17104.49,10,12,Supplier_4,11,OK,4.2,T12098,New,17241.32,15394.04,12,15394.04,0,UPI,2025-04-25,1847.28
2048,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,396,23,62,OK,23677.7,21957.89,26009.44,29,18,Supplier_50,19,OK,4.5,T67410,Returning,21790.71,18466.7,18,18466.7,0,Card,2025-03-14,3324.01
6555,Acer Student 53,Acer,Laptops,Student,355,29,10,OK,32119.31,21127.35,39682.13,10,5,Supplier_64,15,OK,4.0,T84765,Wholesale,37499.62,35713.92,5,35713.92,0,Cash,2025-04-24,1785.7
2534,Jio Feature Phones 91,Jio,Mobiles,Feature Phones,470,70,14,OK,34023.41,25534.29,39868.65,27,5,Supplier_22,26,OK,4.4,T35165,Wholesale,30559.32,29104.11,5,29104.11,0,Card,2025-05-12,1455.21
6940,Realme Smartphones 32,Realme,Mobiles,Smartphones,141,79,38,OK,29014.65,20897.39,30222.36,20,18,Supplier_20,16,OK,1.6,T96032,Wholesale,28529.91,24177.89,18,24177.89,0,EMI,2025-01-18,4352.02
9029,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,437,33,46,OK,44117.28,40373.0,57268.96,14,18,Supplier_25,11,OK,3.1,T96791,Wholesale,58116.55,49251.31,18,49251.31,1,Cash,2025-02-09,8865.24
2594,Dell Bags 5,Dell,Laptop Accessories,Bags,223,13,64,OK,39728.63,35654.57,42354.15,11,18,Supplier_43,23,OK,4.7,T34888,Wholesale,44480.32,37695.19,18,37695.19,0,Card,2025-04-19,6785.13
9534,Xiaomi Smartphones 44,Xiaomi,Mobiles,Smartphones,47,49,98,Low,2035.99,1455.31,2266.8,18,28,Supplier_61,27,Low,4.3,T29892,Wholesale,2379.24,1858.78,28,1858.78,1,UPI,2025-04-22,520.46
3952,Dell Bags 5,Dell,Laptop Accessories,Bags,297,57,57,OK,32677.8,24826.86,41260.34,28,28,Supplier_8,25,OK,1.8,T30888,Wholesale,38025.52,29707.44,28,29707.44,0,Card,2025-04-22,8318.08
8751,Dell Bags 5,Dell,Laptop Accessories,Bags,143,79,37,OK,16017.79,9654.93,18859.12,14,28,Supplier_66,28,OK,4.3,T76678,Returning,20760.12,16218.84,28,16218.84,0,UPI,2025-05-19,4541.28
8535,Vivo Smartphones 82,Vivo,Mobiles,Smartphones,206,50,38,OK,38729.61,23583.27,45034.7,3,28,Supplier_36,21,OK,1.9,T10243,New,55915.08,43683.66,28,43683.66,0,Card,2025-01-11,12231.42
6446,Logitech Mouse 73,Logitech,Laptop Accessories,Mouse,218,47,40,OK,23801.68,20584.98,26567.23,13,28,Supplier_85,25,OK,2.1,T89559,Returning,29585.27,23113.49,28,23113.49,1,Card,2025-05-04,6471.78
7080,Apple Smartphones 52,Apple,Mobiles,Smartphones,45,35,37,OK,45781.71,27595.2,52945.3,2,18,Supplier_45,3,OK,1.1,T79135,New,61225.94,51886.39,18,51886.39,0,UPI,2025-01-25,9339.55
5461,ASUS Gaming 66,ASUS,Laptops,Gaming,127,26,39,OK,30773.83,28644.13,33807.66,17,18,Supplier_56,29,OK,2.8,T88251,Wholesale,33111.22,28060.36,18,28060.36,1,UPI,2025-03-09,5050.86
1693,Zebronics Cooling Pads 38,Zebronics,Laptop Accessories,Cooling Pads,91,13,24,OK,43459.32,30233.58,52681.91,17,28,Supplier_8,29,OK,2.7,T27734,Wholesale,55969.27,43725.99,28,43725.99,0,Cash,2025-04-12,12243.28
3265,Logitech Mouse 73,Logitech,Laptop Accessories,Mouse,298,32,51,OK,16389.05,10072.18,20575.16,18,12,Supplier_68,3,OK,4.2,T78544,Returning,18896.23,16871.63,12,16871.63,0,Card,2025-03-22,2024.6
1092,Apple Smartphones 52,Apple,Mobiles,Smartphones,359,39,55,OK,44640.35,32509.04,45279.44,7,18,Supplier_7,27,OK,4.1,T53747,Wholesale,49689.66,42109.88,18,42109.88,0,Cash,2025-02-24,7579.78
6672,Lenovo Business 11,Lenovo,Laptops,Business,219,60,70,OK,27361.21,16474.64,29518.81,18,28,Supplier_76,17,OK,4.0,T31483,Wholesale,30982.94,24205.42,28,24205.42,1,Cash,2025-02-08,6777.52
1318,MSI Gaming 1,MSI,Laptops,Gaming,44,50,38,Low,36641.67,26590.71,40230.34,2,5,Supplier_21,5,Low,3.7,T26399,New,41397.02,39425.73,5,39425.73,0,UPI,2025-02-18,1971.29
9695,Realme Earphones 56,Realme,Mobile Accessories,Earphones,138,61,31,OK,26623.87,21144.07,31708.73,10,12,Supplier_85,20,OK,2.0,T61611,New,31962.4,28537.86,12,28537.86,1,EMI,2025-01-15,3424.54
5374,Realme Smartphones 32,Realme,Mobiles,Smartphones,80,12,85,OK,41131.31,25399.53,47393.14,1,12,Supplier_42,22,OK,3.9,T44030,New,52549.52,46919.21,12,46919.21,0,Cash,2025-05-13,5630.31
5874,MSI Gaming 1,MSI,Laptops,Gaming,98,10,33,OK,8227.53,7204.7,8712.51,29,12,Supplier_76,29,OK,3.7,T92295,Returning,6928.19,6185.88,12,6185.88,0,UPI,2025-03-17,742.31
3892,Lenovo Business 11,Lenovo,Laptops,Business,53,87,81,Low,25968.84,23448.82,28120.4,9,28,Supplier_29,22,Low,2.7,T71716,New,32754.64,25589.56,28,25589.56,0,EMI,2025-05-05,7165.08
3673,Lenovo Business 11,Lenovo,Laptops,Business,479,32,88,OK,36027.16,29957.45,45901.51,18,28,Supplier_98,1,OK,4.9,T99818,New,48178.23,37639.24,28,37639.24,0,UPI,2025-02-22,10538.99
8861,Mi Cases 15,Mi,Mobile Accessories,Cases,86,44,82,OK,47091.75,32509.9,52251.28,30,12,Supplier_80,23,OK,3.8,T41820,Returning,40965.01,36575.9,12,36575.9,0,Card,2025-05-02,4389.11
8926,Lenovo Business 11,Lenovo,Laptops,Business,313,99,93,OK,45174.05,40775.2,48144.02,21,18,Supplier_1,3,OK,3.0,T71528,Returning,44879.86,38033.78,18,38033.78,1,EMI,2025-02-08,6846.08
8796,Realme Smartphones 32,Realme,Mobiles,Smartphones,258,51,34,OK,45042.88,30166.61,50298.74,23,5,Supplier_67,2,OK,3.4,T84700,Returning,40666.53,38730.03,5,38730.03,1,EMI,2025-02-18,1936.5
5068,Realme Smartphones 32,Realme,Mobiles,Smartphones,126,41,74,OK,20973.28,19676.96,25549.27,7,5,Supplier_25,10,OK,3.8,T17051,Wholesale,24948.86,23760.82,5,23760.82,0,UPI,2025-04-16,1188.04
5928,Boat Chargers 7,Boat,Mobile Accessories,Chargers,267,68,32,OK,26663.17,23099.06,30365.61,10,18,Supplier_27,6,OK,4.6,T10130,New,32248.28,27329.05,18,27329.05,0,EMI,2025-04-04,4919.23
5403,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,389,60,61,OK,44140.79,33998.58,48685.3,13,12,Supplier_53,19,OK,3.2,T26249,New,47438.96,42356.21,12,42356.21,1,Card,2025-03-18,5082.75
7660,HP Business 67,HP,Laptops,Business,72,18,54,OK,45021.91,32689.71,48988.07,1,28,Supplier_45,28,OK,2.0,T15931,New,62077.68,48498.19,28,48498.19,1,Cash,2025-02-01,13579.49
7627,ASUS Gaming 66,ASUS,Laptops,Gaming,287,42,60,OK,13424.88,11011.01,14037.35,11,5,Supplier_3,11,OK,2.9,T63918,Wholesale,13117.9,12493.24,5,12493.24,1,Card,2025-05-12,624.66
9904,Lenovo Business 11,Lenovo,Laptops,Business,64,47,39,OK,35112.28,25142.78,35349.49,14,18,Supplier_19,22,OK,2.1,T40736,Wholesale,35872.66,30400.56,18,30400.56,0,Cash,2025-03-27,5472.1
4693,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,119,73,19,OK,16002.52,14098.5,19925.13,1,12,Supplier_75,3,OK,4.4,T85598,New,22092.99,19725.88,12,19725.88,1,UPI,2025-02-01,2367.11
1580,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,499,59,15,OK,46447.42,39933.05,47360.63,22,18,Supplier_3,14,OK,2.9,T91749,Wholesale,43590.72,36941.29,18,36941.29,1,Cash,2025-01-07,6649.43
